,score
0,0.6124031008
1,0.6046511628
2,0.6279069767
3,0.5968992248
4,0.6279069767
5,0.6821705426
6,0.6821705426
7,0.6511627907
8,0.6124031008
9,0.6046511628
10,0.5891472868
11,0.6279069767
