,score
0,0.3168187744
1,0.316166884
2,0.3207301173
3,0.3194263364
4,0.3122555411
5,0.3044328553
6,0.3037809648
7,0.3011734029
8,0.3005215124
9,0.294654498
10,0.295958279
11,0.2913950456
