,score
0,0.6826923077
1,0.6666666667
2,0.6378205128
3,0.7115384615
4,0.6794871795
5,0.6923076923
6,0.6858974359
7,0.6955128205
8,0.6858974359
9,0.6666666667
10,0.6858974359
11,0.6794871795
