,score
0,0.1597131682
1,0.167535854
2,0.1734028683
3,0.1734028683
4,0.1668839635
5,0.1747066493
6,0.1720990874
7,0.1883963494
8,0.1910039113
9,0.1923076923
10,0.1727509778
11,0.1629726206
