,score
0,0.1642764016
1,0.1681877445
2,0.1577574967
3,0.1720990874
4,0.166232073
5,0.1707953064
6,0.1701434159
7,0.1766623207
8,0.1760104302
9,0.1773142112
10,0.1779661017
11,0.1734028683
