,score
0,0.2835723598
1,0.2777053455
2,0.2640156454
3,0.259452412
4,0.2711864407
5,0.2698826597
6,0.2685788787
7,0.2627118644
8,0.2705345502
9,0.2653194263
10,0.278357236
11,0.2666232073
