,score
0,0.7147435897
1,0.608974359
2,0.6153846154
3,0.6217948718
4,0.6121794872
5,0.6282051282
6,0.6057692308
7,0.6025641026
8,0.5833333333
9,0.6057692308
10,0.6217948718
11,0.6538461538
