,score
0,0.7564102564
1,0.7467948718
2,0.7532051282
3,0.7371794872
4,0.75
5,0.7307692308
6,0.7179487179
7,0.733974359
8,0.7403846154
9,0.7371794872
10,0.7403846154
11,0.7179487179
