,score
0,0.2131681877
1,0.2007822686
2,0.1942633638
3,0.2007822686
4,0.2073011734
5,0.2086049544
6,0.2118644068
7,0.2066492829
8,0.2007822686
9,0.2046936115
10,0.1831812256
11,0.1916558018
