,score
0,0.1544980443
1,0.1681877445
2,0.1753585398
3,0.1603650587
4,0.1597131682
5,0.1623207301
6,0.1655801825
7,0.1720990874
8,0.1910039113
9,0.1883963494
10,0.1564537158
11,0.1734028683
