,score
0,0.2894393742
1,0.2777053455
2,0.2666232073
3,0.2816166884
4,0.2685788787
5,0.2666232073
6,0.2659713168
7,0.2692307692
8,0.2731421121
9,0.2816166884
10,0.2711864407
11,0.2868318123
