,score
0,0.1779661017
1,0.1786179922
2,0.1694915254
3,0.1720990874
4,0.1825293351
5,0.1753585398
6,0.1734028683
7,0.1707953064
8,0.1701434159
9,0.1870925684
10,0.1870925684
11,0.166232073
