,score
0,0.1584093872
1,0.1701434159
2,0.1701434159
3,0.1740547588
4,0.1584093872
5,0.1629726206
6,0.1714471969
7,0.166232073
8,0.1551499348
9,0.1603650587
10,0.1714471969
11,0.1727509778
