,score
0,0.2190352021
1,0.2001303781
2,0.1975228162
3,0.2001303781
4,0.2059973924
5,0.2007822686
6,0.204041721
7,0.2105606258
8,0.20273794
9,0.1779661017
10,0.1949152542
11,0.1799217731
