,score
0,0.6821705426
1,0.6201550388
2,0.6589147287
3,0.6976744186
4,0.6744186047
5,0.6666666667
6,0.6821705426
7,0.6434108527
8,0.7131782946
9,0.7131782946
10,0.6666666667
11,0.6589147287
