,score
0,0.7243589744
1,0.6282051282
2,0.5737179487
3,0.6282051282
4,0.6121794872
5,0.6378205128
6,0.6025641026
7,0.6314102564
8,0.5993589744
9,0.6314102564
10,0.608974359
11,0.6025641026
