,score
0,0.2900912647
1,0.2848761408
2,0.260756193
3,0.2757496741
4,0.2679269883
5,0.2842242503
6,0.2718383312
7,0.2633637549
8,0.2666232073
9,0.2803129074
10,0.2940026076
11,0.2920469361
