,score
0,0.1910039113
1,0.1825293351
2,0.1923076923
3,0.1936114733
4,0.1916558018
5,0.1844850065
6,0.186440678
7,0.1799217731
8,0.1890482399
9,0.1883963494
10,0.1857887875
11,0.1727509778
