,score
0,0.1707953064
1,0.1629726206
2,0.1707953064
3,0.1720990874
4,0.1740547588
5,0.1890482399
6,0.1870925684
7,0.1903520209
8,0.1766623207
9,0.1740547588
10,0.1707953064
11,0.1727509778
