,score
0,0.6666666667
1,0.6589147287
2,0.7054263566
3,0.6744186047
4,0.7209302326
5,0.6976744186
6,0.7209302326
7,0.6434108527
8,0.6356589147
9,0.6666666667
10,0.6666666667
11,0.6744186047
