,score
0,0.5968992248
1,0.6124031008
2,0.6511627907
3,0.6511627907
4,0.6511627907
5,0.6589147287
6,0.7131782946
7,0.6356589147
8,0.6124031008
9,0.5581395349
10,0.5658914729
11,0.5658914729
