,score
0,0.3031290743
1,0.3050847458
2,0.3044328553
3,0.3037809648
4,0.3024771838
5,0.3031290743
6,0.3057366362
7,0.3024771838
8,0.3011734029
9,0.2920469361
10,0.2822685789
11,0.2822685789
