,score
0,0.7435897436
1,0.7307692308
2,0.7275641026
3,0.7371794872
4,0.7243589744
5,0.7179487179
6,0.7211538462
7,0.7051282051
8,0.7019230769
9,0.7179487179
10,0.7115384615
11,0.7115384615
