,score
0,0.6356589147
1,0.6046511628
2,0.6124031008
3,0.6589147287
4,0.6899224806
5,0.7364341085
6,0.6976744186
7,0.6046511628
8,0.6589147287
9,0.6511627907
10,0.6434108527
11,0.6511627907
