,score
0,0.1929595828
1,0.1753585398
2,0.1616688396
3,0.1681877445
4,0.164928292
5,0.1747066493
6,0.1688396349
7,0.1870925684
8,0.1688396349
9,0.1760104302
10,0.1773142112
11,0.1897001304
