,score
0,0.6506410256
1,0.6858974359
2,0.6762820513
3,0.6666666667
4,0.6282051282
5,0.6730769231
6,0.6506410256
7,0.6474358974
8,0.6378205128
9,0.6474358974
10,0.6506410256
11,0.6474358974
