,score
0,0.6821705426
1,0.6666666667
2,0.6589147287
3,0.6356589147
4,0.6744186047
5,0.6666666667
6,0.6434108527
7,0.6589147287
8,0.6744186047
9,0.7209302326
10,0.6666666667
11,0.6279069767
