,score
0,0.1812255541
1,0.1747066493
2,0.166232073
3,0.164928292
4,0.1734028683
5,0.1701434159
6,0.183833116
7,0.1753585398
8,0.1642764016
9,0.1818774446
10,0.1844850065
11,0.1727509778
