,score
0,0.2711864407
1,0.2790091265
2,0.2646675359
3,0.2672750978
4,0.2640156454
5,0.2705345502
6,0.2790091265
7,0.2588005215
8,0.259452412
9,0.2692307692
10,0.2679269883
11,0.2627118644
