,score
0,0.2787971458
1,0.2737003058
2,0.2737003058
3,0.2686034659
4,0.2742099898
5,0.2701325178
6,0.2762487258
7,0.2742099898
8,0.2803261978
9,0.2798165138
10,0.2747196738
11,0.2721712538
