,score
0,0.2624872579
1,0.2680937819
2,0.2579001019
3,0.2629969419
4,0.2757390418
5,0.2747196738
6,0.2818552497
7,0.2813455657
8,0.2752293578
9,0.2803261978
10,0.2895005097
11,0.2900101937
