,score
0,0.2889908257
1,0.2930682977
2,0.2940876656
3,0.2986748216
4,0.2961264016
5,0.2945973496
6,0.2956167176
7,0.2956167176
8,0.2945973496
9,0.2859327217
10,0.2864424057
11,0.2951070336
