,score
0,0.2604485219
1,0.2645259939
2,0.248216106
3,0.2635066259
4,0.2670744139
5,0.2675840979
6,0.2762487258
7,0.2660550459
8,0.2874617737
9,0.2864424057
10,0.2874617737
11,0.2818552497
