,score
0,0.6165413533834586
1,0.6165413533834586
2,0.631578947368421
3,0.6428571428571429
4,0.6541353383458647
5,0.6654135338345865
6,0.6428571428571429
7,0.6240601503759399
8,0.650375939849624
9,0.6541353383458647
10,0.6466165413533834
11,0.6691729323308271
