,score
0,0.7005420054200542
1,0.6951219512195121
2,0.7100271002710027
3,0.6978319783197832
4,0.7195121951219512
5,0.7289972899728997
6,0.7181571815718157
7,0.7195121951219512
8,0.7276422764227642
9,0.6991869918699187
10,0.7154471544715447
11,0.7249322493224932
