,score
0,0.253312946
1,0.2364933741
2,0.2196738022
3,0.2196738022
4,0.2375127421
5,0.2313965341
6,0.2359836901
7,0.2319062181
8,0.2375127421
9,0.2232415902
10,0.2359836901
11,0.2420998981
