,score
0,0.2629969419
1,0.245158002
2,0.2726809378
3,0.251783894
4,0.2599388379
5,0.2619775739
6,0.2675840979
7,0.2762487258
8,0.2624872579
9,0.2568807339
10,0.2650356779
11,0.2675840979
