,score
0,0.2803261978
1,0.2742099898
2,0.2716615698
3,0.2726809378
4,0.2752293578
5,0.2757390418
6,0.2757390418
7,0.2772680938
8,0.2798165138
9,0.2782874618
10,0.2742099898
11,0.2726809378
