,score
0,0.2782874618
1,0.2803261978
2,0.2803261978
3,0.2782874618
4,0.2757390418
5,0.2772680938
6,0.2752293578
7,0.2782874618
8,0.2640163099
9,0.2691131498
10,0.2589194699
11,0.254332314
