,score
0,0.7943632567849687
1,0.7526096033402923
2,0.7379958246346555
3,0.7233820459290188
4,0.7202505219206681
5,0.7411273486430062
6,0.7275574112734864
7,0.7494780793319415
8,0.7567849686847599
9,0.7463465553235908
10,0.7421711899791231
11,0.7463465553235908
