,score
0,0.6899791231732777
1,0.7014613778705637
2,0.7296450939457203
3,0.7254697286012526
4,0.7348643006263048
5,0.7066805845511482
6,0.7014613778705637
7,0.721294363256785
8,0.7066805845511482
9,0.7265135699373695
10,0.7223382045929019
11,0.7223382045929019
