,score
0,0.7894736842105263
1,0.7744360902255639
2,0.7894736842105263
3,0.7819548872180451
4,0.7819548872180451
5,0.7857142857142857
6,0.7894736842105263
7,0.7744360902255639
8,0.7669172932330827
9,0.7631578947368421
10,0.7593984962406015
11,0.7518796992481203
