,score
0,0.2828746177
1,0.2828746177
2,0.2823649337
3,0.2793068298
4,0.2686034659
5,0.2711518858
6,0.2680937819
7,0.2604485219
8,0.2665647299
9,0.2594291539
10,0.2579001019
11,0.254841998
