,score
0,0.2115188583
1,0.2196738022
2,0.2252803262
3,0.2364933741
4,0.2324159021
5,0.2293577982
6,0.2227319062
7,0.2125382263
8,0.2150866463
9,0.2130479103
10,0.2232415902
11,0.2247706422
