,score
0,0.2629969419
1,0.2686034659
2,0.2660550459
3,0.2650356779
4,0.2589194699
5,0.255351682
6,0.2589194699
7,0.2670744139
8,0.2680937819
9,0.2660550459
10,0.2619775739
11,0.2650356779
