,score
0,0.25127421
1,0.2635066259
2,0.2650356779
3,0.252803262
4,0.2680937819
5,0.2589194699
6,0.245667686
7,0.2579001019
8,0.2589194699
9,0.253312946
10,0.2609582059
11,0.2640163099
