,score
0,0.2380224261
1,0.2390417941
2,0.244138634
3,0.2410805301
4,0.2568807339
5,0.2426095821
6,0.245158002
7,0.2400611621
8,0.2385321101
9,0.2410805301
10,0.2415902141
11,0.245667686
