,score
0,0.8048780487804879
1,0.8075880758807588
2,0.8021680216802168
3,0.8089430894308943
4,0.8048780487804879
5,0.8008130081300813
6,0.7981029810298103
7,0.8062330623306233
8,0.7981029810298103
9,0.8008130081300813
10,0.7859078590785907
11,0.7994579945799458
