,score
0,0.8568807339449541
1,0.8486238532110092
2,0.8513761467889909
3,0.8486238532110092
4,0.846788990825688
5,0.8587155963302753
6,0.8440366972477065
7,0.828440366972477
8,0.8275229357798165
9,0.844954128440367
10,0.8522935779816514
11,0.8568807339449541
