,score
0,0.7857142857142857
1,0.7819548872180451
2,0.7857142857142857
3,0.7857142857142857
4,0.7857142857142857
5,0.7857142857142857
6,0.7857142857142857
7,0.7819548872180451
8,0.7781954887218046
9,0.7781954887218046
10,0.7744360902255639
11,0.7781954887218046
