,score
0,0.2767584098
1,0.2762487258
2,0.2726809378
3,0.2721712538
4,0.2757390418
5,0.2742099898
6,0.2711518858
7,0.2711518858
8,0.2737003058
9,0.2650356779
10,0.2721712538
11,0.2711518858
