,score
0,0.2283384302
1,0.245667686
2,0.2395514781
3,0.2359836901
4,0.2324159021
5,0.2293577982
6,0.2334352701
7,0.2319062181
8,0.2288481142
9,0.2395514781
10,0.2431192661
11,0.2385321101
