,score
0,0.2573904179
1,0.2268093782
2,0.2273190622
3,0.2268093782
4,0.2339449541
5,0.2278287462
6,0.2262996942
7,0.2436289501
8,0.2390417941
9,0.2410805301
10,0.2385321101
11,0.2293577982
