,score
0,0.2854230377
1,0.2889908257
2,0.2696228338
3,0.2976554536
4,0.2777777778
5,0.2670744139
6,0.2619775739
7,0.2594291539
8,0.2619775739
9,0.2584097859
10,0.2675840979
11,0.2680937819
