,score
0,0.2665647299
1,0.252803262
2,0.2701325178
3,0.2670744139
4,0.2680937819
5,0.2686034659
6,0.2645259939
7,0.2614678899
8,0.255351682
9,0.2635066259
10,0.255351682
11,0.2660550459
