senlen,objnum,subnum,treedepth,wordcontent,bshift
0.81172069830000004,0.82306684139999997,0.73493975899999997,0.35785536159999998,0,0.70324189530000003
0.80465502909999997,0.83224115330000004,0.71084337350000004,0.37364921029999998,0,0.69908561930000002
0.82211138819999996,0.82568807340000006,0.74096385539999998,0.36575228599999998,0,0.70448877809999999
0.80049875309999996,0.84010484929999996,0.71485943780000005,0.36990856189999999,0,0.70947630920000004
0.7776392352,0.83879423330000003,0.74297188759999999,0.37448046550000003,0,0.72568578549999996
0.77098919369999996,0.8414154653,0.73895582329999998,0.3798836243,0,0.72859517870000001
0.77140482129999999,0.83748361729999998,0.78313253009999995,0.37531172070000002,0,0.73857024110000002
0.74480465500000004,0.82437745740000001,0.77510040160000004,0.38320864510000002,0,0.73192019949999998
0.73940149629999996,0.8309305374,0.76907630520000003,0.37448046550000003,0,0.74438902740000001
0.71778886119999996,0.85583224120000001,0.7510040161,0.36450540320000002,0,0.73067331670000002
0.69783873649999995,0.8414154653,0.7489959839,0.36325852040000001,0,0.72942643389999995
0.66708229429999999,0.84272608130000004,0.74497991969999999,0.37863674149999998,0,0.73192019949999998
0.87738985869999997,0.87811271300000004,0.72891566269999997,0.34372402330000001,0,0.7323358271
0.85162094759999996,0.83486238530000001,0.72289156629999995,0.35993349959999998,0,0.70573566080000005
0.85120532000000004,0.82306684139999997,0.69678714860000002,0.35120531999999999,0,0.70656691599999999
0.82626766419999997,0.83748361729999998,0.6887550201,0.36201163759999999,0,0.69451371569999998
0.82418952619999997,0.81782437750000003,0.71485943780000005,0.36201163759999999,0,0.70157938490000005
0.80922693270000001,0.82175622540000004,0.69879518070000002,0.37240232750000002,0,0.71238570239999999
0.81213632589999996,0.82830930540000003,0.71285140560000004,0.36367414799999997,0,0.72028262679999999
0.80964256030000004,0.85058977719999995,0.69879518070000002,0.37157107230000003,0,0.71280133000000001
0.79966749790000002,0.84665792920000005,0.69076305220000001,0.3611803824,0,0.72028262679999999
0.79800498750000004,0.83617300130000005,0.71485943780000005,0.36450540320000002,0,0.71695760600000003
0.79384871160000003,0.83748361729999998,0.66867469879999997,0.355361596,0,0.71820448879999998
0.76517040729999997,0.83879423330000003,0.69678714860000002,0.34580216130000002,0,0.70906068160000002
0.6712385702,0.88204456090000005,0.70883534140000004,0.32502078140000001,0,0.73150457189999996
0.66791354950000004,0.88073394500000002,0.70682730920000003,0.33416458850000003,0,0.73150457189999996
0.67539484620000001,0.87942332899999998,0.69879518070000002,0.33458021609999999,0,0.73192019949999998
0.6712385702,0.87942332899999998,0.70281124500000003,0.3337489609,0,0.7323358271
0.67497921859999999,0.88204456090000005,0.70281124500000003,0.33499584370000002,0,0.7323358271
0.67705735659999999,0.88073394500000002,0.69879518070000002,0.3337489609,0,0.73108894430000004
0.68162926020000003,0.87942332899999998,0.70481927710000003,0.33748960929999999,0,0.73150457189999996
0.67622610139999995,0.88073394500000002,0.69678714860000002,0.33873649210000001,0,0.72901080630000004
0.68038237739999996,0.87811271300000004,0.69477911650000002,0.34330839569999999,0,0.7302576891
0.68079800499999998,0.88204456090000005,0.70481927710000003,0.32751454699999999,0,0.72859517870000001
0.68578553620000005,0.88073394500000002,0.70080321290000003,0.33000831260000002,0,0.72859517870000001
0.69201995009999995,0.86500655309999996,0.69879518070000002,0.33748960929999999,0,0.72859517870000001
0.7834580216,0.83355176929999997,0.70281124500000003,0.3524522028,0,0.69659185369999999
0.81130507070000002,0.83879423330000003,0.71285140560000004,0.355361596,0,0.69742310890000003
0.81795511219999995,0.84927916120000002,0.71887550200000006,0.37364921029999998,0,0.74480465500000004
0.82460515379999999,0.86238532109999999,0.76104417670000002,0.37364921029999998,0,0.76641729010000004
0.81130507070000002,0.85058977719999995,0.76305220880000002,0.3769742311,0,0.76683291769999995
0.78761429760000001,0.86893840099999997,0.76706827310000003,0.37655860349999998,0,0.76724854529999997
0.79343308400000001,0.87418086500000003,0.77108433730000003,0.38736492099999997,0,0.77140482129999999
0.78636741480000005,0.85190039319999999,0.76706827310000003,0.39484621780000001,0,0.77472984209999995
0.77597672490000003,0.85583224120000001,0.76706827310000003,0.4114713217,0,0.7992518703
0.7755610973,0.86107470509999995,0.75301204820000001,0.38154613469999998,0,0.82044887779999998
0.77140482129999999,0.86631716910000001,0.75702811240000001,0.36783042389999998,0,0.80382377390000004
0.75727348299999997,0.87287024899999999,0.75502008030000001,0.3740648379,0,0.80091438069999998
