,score
0,0.7368421053
1,0.7368421053
2,0.7105263158
3,0.7105263158
4,0.7894736841999999
5,0.7368421053
6,0.7368421053
7,0.7368421053
8,0.7368421053
9,0.7368421053
10,0.7105263158
11,0.6315789473999999
