senlen,objnum,subnum,treedepth
0.9222395023,0.8448275862,0.8496732026,0.6267496112
0.9113530327,0.8275862069,0.8562091503,0.6189735614
0.898911353,0.8103448276,0.862745098,0.600311042
0.9097978227,0.6982758621,0.7320261438,0.5567651633
0.9175738725,0.7155172414,0.7320261438,0.5754276827
0.9097978227,0.724137931,0.7581699346,0.5738724728
0.9097978227,0.7327586207,0.7581699346,0.5738724728
0.9191290824,0.75,0.7712418301,0.5800933126
0.9237947123,0.7327586207,0.7777777778,0.598755832
0.9082426128,0.7327586207,0.8039215686,0.5832037325
0.9020217729,0.75,0.7843137255,0.5956454121
0.8958009331,0.7586206897,0.8235294118,0.5878693624
0.9035769829,0.775862069,0.7581699346,0.6080870918
0.8911353033,0.775862069,0.7777777778,0.6018662519
0.8926905132,0.7931034483,0.7777777778,0.5956454121
0.9269051322,0.8706896552,0.7973856209,0.5832037325
0.9160186625,0.8534482759,0.7777777778,0.5832037325
0.9191290824,0.8534482759,0.8104575163,0.5769828927
0.9206842924,0.8620689655,0.8300653595,0.598755832
0.9175738725,0.8534482759,0.8496732026,0.6111975117
0.934681182,0.8275862069,0.8562091503,0.6049766719
0.9160186625,0.8275862069,0.8692810458,0.6376360809
0.9175738725,0.8534482759,0.8823529412,0.6236391913
0.8973561431,0.8534482759,0.8888888889,0.600311042
0.8942457232,0.8534482759,0.8562091503,0.6111975117
0.898911353,0.8189655172,0.8562091503,0.6205287714
0.8802488336,0.8189655172,0.8692810458,0.6158631415
0.7496111975,0.8189655172,0.7777777778,0.5256609642
0.7387247278,0.8275862069,0.8300653595,0.5381026439
0.7573872473,0.8103448276,0.8169934641,0.5598755832
0.765163297,0.8275862069,0.8235294118,0.5287713841
0.7620528771,0.8017241379,0.8562091503,0.5178849145
0.7433903577,0.8103448276,0.862745098,0.5427682737
0.7589424572,0.8189655172,0.8562091503,0.5365474339
0.7496111975,0.8448275862,0.8300653595,0.5412130638
0.7698289269,0.8448275862,0.8496732026,0.5520995334
0.7527216174,0.8362068966,0.8888888889,0.533437014
0.7729393468,0.8362068966,0.8954248366,0.5520995334
0.7449455677,0.8275862069,0.862745098,0.5552099533
0.6827371695,0.8706896552,0.8104575163,0.4883359253
0.6827371695,0.8448275862,0.8366013072,0.4790046656
0.6874027994,0.8620689655,0.8300653595,0.4852255054
0.7029548989,0.8620689655,0.862745098,0.4867807154
0.6749611198,0.8534482759,0.8431372549,0.4867807154
0.6702954899,0.8362068966,0.8300653595,0.4821150855
0.6951788491,0.8275862069,0.8431372549,0.4696734059
0.7060653188,0.8534482759,0.8496732026,0.5272161742
0.6749611198,0.8620689655,0.8562091503,0.5147744946
0.7185069984,0.8362068966,0.8235294118,0.4898911353
0.7107309487,0.8448275862,0.8169934641,0.5116640747
0.7231726283,0.8448275862,0.8366013072,0.5023328149
0.6749611198,0.6034482759,0.7843137255,0.5489891135
0.6640746501,0.5948275862,0.7712418301,0.5225505443
0.6594090202,0.6465517241,0.7908496732,0.5194401244
0.6423017107,0.6637931034,0.7777777778,0.5178849145
0.6702954899,0.6637931034,0.7843137255,0.5287713841
0.6594090202,0.6120689655,0.7908496732,0.5209953344
0.6500777605,0.6637931034,0.7973856209,0.5178849145
0.6609642302,0.6637931034,0.7973856209,0.4883359253
0.6454121306,0.7155172414,0.7843137255,0.5116640747
0.6562986003,0.6379310345,0.7777777778,0.4883359253
0.6718506998,0.6120689655,0.8104575163,0.500777605
0.6609642302,0.6120689655,0.7973856209,0.5101088647
0.9315707621,0.8275862069,0.8235294118,0.5909797823
0.9206842924,0.8534482759,0.8235294118,0.5909797823
0.9206842924,0.8620689655,0.8235294118,0.5816485226
0.9222395023,0.8275862069,0.8235294118,0.6065318818
0.9129082426,0.8017241379,0.8300653595,0.5863141524
0.9160186625,0.8362068966,0.862745098,0.5940902022
0.9051321928,0.775862069,0.8692810458,0.5847589425
0.8958009331,0.8103448276,0.862745098,0.5692068429
0.8880248834,0.8275862069,0.862745098,0.5489891135
0.8771384137,0.775862069,0.8692810458,0.5598755832
0.867807154,0.7672413793,0.8235294118,0.5925349922
0.8522550544,0.7586206897,0.8562091503,0.5785381026
0.9409020218,0.6293103448,0.7908496732,0.6111975117
0.9517884914,0.5603448276,0.8496732026,0.5832037325
0.9471228616,0.5948275862,0.8235294118,0.5816485226
0.933125972,0.6120689655,0.8104575163,0.5800933126
0.9393468118,0.6637931034,0.8300653595,0.600311042
0.933125972,0.6379310345,0.8039215686,0.5520995334
0.9362363919,0.6896551724,0.8300653595,0.5427682737
0.9315707621,0.7068965517,0.7908496732,0.5847589425
0.9160186625,0.6724137931,0.7908496732,0.5785381026
0.9300155521,0.6637931034,0.7647058824,0.6080870918
0.9206842924,0.6724137931,0.8235294118,0.5909797823
0.9066874028,0.6293103448,0.7973856209,0.6127527216
0.6982892691,0.6724137931,0.7124183007,0.5147744946
0.6842923795,0.6465517241,0.7189542484,0.5101088647
0.6811819596,0.6982758621,0.6928104575,0.5085536547
0.6780715397,0.6724137931,0.7124183007,0.5069984448
0.6734059098,0.6724137931,0.7320261438,0.4976671851
0.6796267496,0.6379310345,0.7124183007,0.5147744946
0.6827371695,0.6637931034,0.7254901961,0.5054432348
0.6842923795,0.6810344828,0.7254901961,0.5132192846
0.66562986,0.6206896552,0.7320261438,0.4961119751
0.6951788491,0.6293103448,0.7124183007,0.4961119751
0.6827371695,0.6465517241,0.6928104575,0.5054432348
0.66562986,0.5862068966,0.7124183007,0.4930015552
0.7402799378,0.6465517241,0.7777777778,0.5396578538
0.7262830482,0.6206896552,0.7777777778,0.5163297045
0.7387247278,0.6982758621,0.7777777778,0.5396578538
0.7309486781,0.6896551724,0.7973856209,0.5023328149
0.734059098,0.7155172414,0.8104575163,0.5396578538
0.7231726283,0.6896551724,0.8039215686,0.531881804
0.7216174184,0.7327586207,0.7843137255,0.5536547434
0.7573872473,0.6724137931,0.8235294118,0.5536547434
0.765163297,0.6637931034,0.8169934641,0.5489891135
0.7371695179,0.6637931034,0.7973856209,0.5412130638
0.7216174184,0.6551724138,0.7908496732,0.5427682737
0.7309486781,0.6206896552,0.8104575163,0.5132192846
0.8600311042,0.7068965517,0.7516339869,0.5925349922
0.8211508554,0.7155172414,0.7973856209,0.5116640747
0.8304821151,0.75,0.8169934641,0.5427682737
0.8195956454,0.7155172414,0.7908496732,0.5474339036
0.8055987558,0.724137931,0.7908496732,0.5489891135
0.8180404355,0.724137931,0.7712418301,0.5116640747
0.8164852255,0.724137931,0.8235294118,0.5489891135
0.8304821151,0.7068965517,0.7973856209,0.5163297045
0.8164852255,0.7327586207,0.7712418301,0.5241057543
0.8289269051,0.7327586207,0.7581699346,0.499222395
0.8149300156,0.724137931,0.7908496732,0.5101088647
0.8164852255,0.6637931034,0.7973856209,0.5054432348
0.9533437014,0.6810344828,0.7973856209,0.6143079316
0.9595645412,0.724137931,0.8562091503,0.6096423017
0.9502332815,0.7586206897,0.8104575163,0.5863141524
0.9471228616,0.7586206897,0.7973856209,0.5940902022
0.9455676516,0.7413793103,0.8169934641,0.5972006221
0.9393468118,0.75,0.7973856209,0.5707620529
0.9440124417,0.7155172414,0.8169934641,0.5878693624
0.9315707621,0.75,0.7843137255,0.6096423017
0.9455676516,0.775862069,0.7777777778,0.6049766719
0.9471228616,0.75,0.7908496732,0.5956454121
0.9315707621,0.75,0.7320261438,0.6111975117
0.934681182,0.7413793103,0.7516339869,0.5956454121
0.9517884914,0.7327586207,0.7254901961,0.6220839813
0.9766718507,0.7068965517,0.8300653595,0.5972006221
0.9595645412,0.724137931,0.7777777778,0.5878693624
0.965785381,0.75,0.7973856209,0.6236391913
0.9626749611,0.75,0.7777777778,0.5754276827
0.9548989114,0.775862069,0.7516339869,0.5785381026
0.9517884914,0.75,0.7254901961,0.5832037325
0.9486780715,0.75,0.7581699346,0.5738724728
0.9502332815,0.724137931,0.7516339869,0.5909797823
0.9455676516,0.7586206897,0.7581699346,0.5909797823
0.9533437014,0.724137931,0.7843137255,0.5847589425
0.9362363919,0.6810344828,0.7843137255,0.5769828927
0.9611197512,0.6810344828,0.7450980392,0.6438569207
0.9813374806,0.75,0.7712418301,0.5629860031
0.965785381,0.7327586207,0.7973856209,0.6034214619
0.9642301711,0.7327586207,0.7516339869,0.5863141524
0.965785381,0.775862069,0.8039215686,0.5894245723
0.9455676516,0.7413793103,0.7908496732,0.5723172628
0.9409020218,0.7155172414,0.7908496732,0.6096423017
0.9424572317,0.6896551724,0.7647058824,0.5863141524
0.9377916019,0.6982758621,0.7581699346,0.6111975117
0.9409020218,0.7068965517,0.7516339869,0.5956454121
0.9393468118,0.7155172414,0.7843137255,0.5878693624
0.9206842924,0.6465517241,0.7908496732,0.5832037325
0.933125972,0.6724137931,0.7712418301,0.600311042
0.9377916019,0.6293103448,0.8366013072,0.5614307932
0.933125972,0.6896551724,0.8300653595,0.5598755832
0.9377916019,0.6810344828,0.7973856209,0.5567651633
0.933125972,0.7155172414,0.8235294118,0.5707620529
0.9284603421,0.6810344828,0.7712418301,0.5925349922
0.9253499222,0.6551724138,0.8169934641,0.5583203733
0.9269051322,0.6724137931,0.7973856209,0.5723172628
0.9253499222,0.6724137931,0.7908496732,0.5800933126
0.9206842924,0.6982758621,0.7777777778,0.6018662519
0.9035769829,0.724137931,0.7647058824,0.6034214619
0.9051321928,0.6465517241,0.7843137255,0.5614307932
0.9455676516,0.6724137931,0.7777777778,0.634525661
0.9548989114,0.6896551724,0.7450980392,0.5847589425
0.9486780715,0.724137931,0.7647058824,0.5878693624
0.9315707621,0.7068965517,0.7516339869,0.5785381026
0.9362363919,0.7327586207,0.7581699346,0.5754276827
0.9191290824,0.7068965517,0.7320261438,0.5769828927
0.9175738725,0.6982758621,0.7647058824,0.5925349922
0.9222395023,0.7068965517,0.7516339869,0.5520995334
0.9191290824,0.6810344828,0.7385620915,0.5863141524
0.9237947123,0.6724137931,0.7647058824,0.5754276827
0.9269051322,0.6896551724,0.7908496732,0.5800933126
0.9066874028,0.6465517241,0.7973856209,0.5816485226
0.7589424572,0.6810344828,0.8169934641,0.5583203733
0.734059098,0.6724137931,0.8235294118,0.5552099533
0.7247278383,0.6637931034,0.8496732026,0.5365474339
0.7449455677,0.6810344828,0.8235294118,0.5272161742
0.7636080871,0.7068965517,0.8235294118,0.5303265941
0.7418351477,0.7068965517,0.8562091503,0.5427682737
0.7496111975,0.724137931,0.8366013072,0.5629860031
0.7465007776,0.7068965517,0.8366013072,0.5458786936
0.7402799378,0.6982758621,0.8169934641,0.534992224
0.7402799378,0.7155172414,0.8039215686,0.531881804
0.7402799378,0.7068965517,0.8039215686,0.5505443235
0.7169517885,0.6810344828,0.7908496732,0.5583203733
0.7247278383,0.6810344828,0.7777777778,0.5520995334
0.7107309487,0.724137931,0.7973856209,0.5085536547
0.7169517885,0.7413793103,0.8104575163,0.5163297045
0.6827371695,0.7672413793,0.7647058824,0.500777605
0.6718506998,0.75,0.8039215686,0.5085536547
0.6858475894,0.7586206897,0.7647058824,0.5054432348
0.6982892691,0.7413793103,0.8039215686,0.5116640747
0.6889580093,0.6810344828,0.7973856209,0.5116640747
0.6920684292,0.7413793103,0.7712418301,0.5209953344
0.6982892691,0.6982758621,0.7581699346,0.5085536547
0.6749611198,0.7068965517,0.7973856209,0.5132192846
0.701399689,0.6982758621,0.7581699346,0.4945567652
0.699844479,0.5862068966,0.8039215686,0.5520995334
0.6858475894,0.5862068966,0.8169934641,0.5412130638
0.6765163297,0.5948275862,0.7973856209,0.5023328149
0.6811819596,0.6120689655,0.7908496732,0.5241057543
0.6734059098,0.6120689655,0.7908496732,0.5147744946
0.6951788491,0.6206896552,0.7777777778,0.533437014
0.66718507,0.6206896552,0.8104575163,0.5147744946
0.66562986,0.6379310345,0.8104575163,0.5194401244
0.6640746501,0.6465517241,0.7712418301,0.5069984448
0.6594090202,0.6206896552,0.7843137255,0.5209953344
0.6625194401,0.6551724138,0.7647058824,0.5085536547
0.6796267496,0.6293103448,0.7581699346,0.5069984448
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.8538102644,0.75,0.7516339869,0.5381026439
0.8973561431,0.775862069,0.7843137255,0.5272161742
0.898911353,0.6982758621,0.8496732026,0.5505443235
0.9175738725,0.6896551724,0.7973856209,0.5412130638
0.9082426128,0.7327586207,0.8235294118,0.5583203733
0.9129082426,0.7413793103,0.8235294118,0.6065318818
0.9113530327,0.7155172414,0.8104575163,0.598755832
0.8973561431,0.7672413793,0.8300653595,0.5692068429
0.8911353033,0.75,0.8888888889,0.5381026439
0.8786936236,0.7672413793,0.8823529412,0.566096423
0.8771384137,0.7068965517,0.8366013072,0.5598755832
0.8615863142,0.7586206897,0.8888888889,0.567651633
0.6951788491,0.6465517241,0.7189542484,0.5272161742
0.6951788491,0.6637931034,0.7450980392,0.5272161742
0.6780715397,0.6465517241,0.7254901961,0.534992224
0.6842923795,0.6982758621,0.7450980392,0.5427682737
0.6905132193,0.6724137931,0.7320261438,0.5427682737
0.7076205288,0.6982758621,0.7516339869,0.5365474339
0.6982892691,0.7068965517,0.7254901961,0.534992224
0.7138413686,0.6551724138,0.7254901961,0.533437014
0.6967340591,0.6896551724,0.7385620915,0.5365474339
0.699844479,0.6293103448,0.7320261438,0.5178849145
0.6905132193,0.6465517241,0.7189542484,0.5178849145
0.6796267496,0.6724137931,0.7124183007,0.5178849145
0.7076205288,0.6293103448,0.7712418301,0.5272161742
0.7247278383,0.6551724138,0.7843137255,0.534992224
0.7262830482,0.7068965517,0.7712418301,0.534992224
0.7402799378,0.6810344828,0.8169934641,0.5520995334
0.7465007776,0.6982758621,0.8431372549,0.534992224
0.7480559876,0.6896551724,0.8300653595,0.5629860031
0.7231726283,0.6379310345,0.8562091503,0.566096423
0.7309486781,0.6379310345,0.7908496732,0.5365474339
0.7293934681,0.6551724138,0.7777777778,0.5458786936
0.7200622084,0.6810344828,0.7908496732,0.5489891135
0.7293934681,0.6637931034,0.8104575163,0.5692068429
0.7200622084,0.6724137931,0.7973856209,0.5832037325
0.8102643857,0.7931034483,0.8366013072,0.5256609642
0.8102643857,0.8103448276,0.8300653595,0.5396578538
0.8024883359,0.8534482759,0.8562091503,0.5194401244
0.8164852255,0.8275862069,0.8496732026,0.4961119751
0.8351477449,0.8362068966,0.8562091503,0.5225505443
0.8195956454,0.8620689655,0.8692810458,0.5147744946
0.8149300156,0.8534482759,0.862745098,0.534992224
0.8242612753,0.8534482759,0.908496732,0.5427682737
0.832037325,0.8534482759,0.8954248366,0.531881804
