,score
0,0.5517241378999999
1,0.5862068966
2,0.6206896551999999
3,0.6120689655
4,0.5948275861999999
5,0.5862068966
6,0.6120689655
7,0.6120689655
8,0.5344827586
9,0.5431034483
10,0.6120689655
11,0.5948275861999999
