,score
0,0.6842105263
1,0.7105263158
2,0.6842105263
3,0.6578947367999999
4,0.7368421053
5,0.7105263158
6,0.7368421053
7,0.7894736841999999
8,0.7631578947
9,0.7368421053
10,0.6842105263
11,0.7105263158
