,score
0,0.8611111111
1,0.8055555556
2,0.8055555556
3,0.8472222221999999
4,0.8194444443999999
5,0.7916666666999999
6,0.8055555556
7,0.8194444443999999
8,0.7777777778
9,0.7916666666999999
10,0.8055555556
11,0.7916666666999999
