senlen,objnum,subnum,treedepth,wordcontent,bshift
0.21428571430000001,0.73684210530000005,0.65000000000000002,0.15428571429999999,0.034313725490000002,0.61714285710000005
0.23714285709999999,0.73684210530000005,0.63749999999999996,0.15428571429999999,0.034313725490000002,0.61714285710000005
0.2342857143,0.71052631580000003,0.625,0.12571428570000001,0.034313725490000002,0.63714285709999996
0.23999999999999999,0.71052631580000003,0.67500000000000004,0.12857142860000001,0.044117647060000001,0.61142857139999995
0.24857142860000001,0.78947368419999997,0.63749999999999996,0.12,0.044117647060000001,0.68571428570000004
0.2657142857,0.73684210530000005,0.625,0.15428571429999999,0.039215686270000001,0.71714285710000003
0.25428571430000002,0.73684210530000005,0.67500000000000004,0.12,0.02941176471,0.70285714290000001
0.22571428569999999,0.73684210530000005,0.625,0.17142857140000001,0.034313725490000002,0.71142857140000004
0.22,0.73684210530000005,0.63749999999999996,0.1457142857,0.019607843140000001,0.72285714290000003
0.20000000000000001,0.73684210530000005,0.67500000000000004,0.1342857143,0.019607843140000001,0.71142857140000004
0.25714285710000001,0.71052631580000003,0.6875,0.12857142860000001,0.02450980392,0.72857142860000002
0.25714285710000001,0.63157894739999998,0.63749999999999996,0.12285714289999999,0.02450980392,0.72285714290000003
0.81142857140000002,0.68421052630000001,0.6625,0.26285714290000001,0.0049019607839999998,0.69999999999999996
0.83428571429999998,0.65789473679999999,0.65000000000000002,0.25714285710000001,0.0049019607839999998,0.59714285710000004
0.80571428570000003,0.60526315789999996,0.63749999999999996,0.27142857139999998,0.0049019607839999998,0.62857142860000004
0.79428571429999995,0.63157894739999998,0.61250000000000004,0.24571428570000001,0.0049019607839999998,0.62285714290000005
0.79428571429999995,0.68421052630000001,0.66249999999999998,0.25428571430000002,0.0049019607839999998,0.64285714289999996
0.80000000000000004,0.65789473679999999,0.59999999999999998,0.25714285710000001,0.0049019607839999998,0.60571428569999997
0.81142857140000002,0.65789473679999999,0.65000000000000002,0.26285714290000001,0.0049019607839999998,0.64000000000000001
0.81142857140000002,0.60526315789999996,0.66249999999999998,0.2342857143,0.0049019607839999998,0.61714285710000005
0.81999999999999995,0.73684210530000005,0.61250000000000004,0.2314285714,0.0049019607839999998,0.63142857139999997
0.80000000000000004,0.63157894739999998,0.63749999999999996,0.22571428569999999,0.0049019607839999998,0.64000000000000001
0.77142857139999998,0.60526315789999996,0.67500000000000004,0.20285714290000001,0.0049019607839999998,0.62285714290000005
0.7085714286,0.71052631580000003,0.67500000000000004,0.21428571430000001,0.0049019607839999998,0.65142857139999999
0.35999999999999999,0.81578947369999999,0.67500000000000004,0.16,0,0.75428571430000002
0.35714285709999999,0.78947368419999997,0.67500000000000004,0.1314285714,0.0098039215690000001,0.75428571430000002
0.33714285710000003,0.73684210530000005,0.67500000000000004,0.1342857143,0.014705882349999999,0.75142857139999997
0.33714285710000003,0.73684210530000005,0.66249999999999998,0.17428571430000001,0.0098039215690000001,0.74571428569999998
0.33428571429999998,0.73684210530000005,0.67500000000000004,0.17142857140000001,0.0098039215690000001,0.74571428569999998
0.35142857140000000,0.71052631580000003,0.71250000000000002,0.17142857140000001,0.0098039215690000001,0.74571428569999998
0.34857142860000001,0.73684210530000005,0.6875,0.16571428569999999,0.0049019607839999998,0.73714285710000005
0.32285714290000000,0.71052631580000003,0.69999999999999996,0.17428571430000001,0.0049019607839999998,0.74285714290000004
0.32000000000000001,0.68421052630000001,0.6875,0.14000000000000001,0.0049019607839999998,0.75142857139999997
0.33142857139999998,0.63157894739999998,0.67500000000000004,0.14285714290000001,0.0049019607839999998,0.73142857139999995
0.29428571430000000,0.63157894739999998,0.6875,0.16857142859999999,0.0098039215690000001,0.7342857143
0.29142857140000000,0.63157894739999998,0.69999999999999996,0.15428571429999999,0.0098039215690000001,0.72571428569999996
0.23999999999999999,0.68421052630000001,0.47499999999999998,0.12571428570000001,0.039215686270000001,0.56857142859999998
0.2228571429,0.71052631580000003,0.53749999999999998,0.14000000000000001,0.044117647060000001,0.55142857140000001
0.23999999999999999,0.68421052630000001,0.57499999999999996,0.12571428570000001,0.039215686270000001,0.69142857140000002
0.24571428570000001,0.65789473679999999,0.5625,0.11428571429999999,0.034313725490000002,0.70285714290000001
0.23714285709999999,0.73684210530000005,0.63749999999999996,0.10857142860000001,0.02941176471,0.75142857139999997
0.24571428570000001,0.71052631580000003,0.57499999999999996,0.12857142860000001,0.034313725490000002,0.75142857139999997
0.2228571429,0.73684210530000005,0.61250000000000004,0.12571428570000001,0.02941176471,0.76285714289999995
0.27428571429999998,0.78947368419999997,0.58750000000000002,0.1171428571,0.02450980392,0.71142857140000004
0.26285714290000001,0.76315789469999995,0.61250000000000004,0.1342857143,0.02450980392,0.76285714289999995
0.22857142859999999,0.73684210530000005,0.63749999999999996,0.1342857143,0.02941176471,0.76000000000000001
0.2228571429,0.68421052630000001,0.61250000000000004,0.15714285710000001,0.034313725490000002,0.78000000000000003
0.2085714286,0.71052631580000003,0.51249999999999996,0.15142857139999999,0.02941176471,0.77428571430000004
