,score
0,0.5769828927
1,0.5894245723
2,0.5536547433999999
3,0.5972006221
4,0.5878693623999999
5,0.5816485226
6,0.5785381026
7,0.6065318818
8,0.5692068429
9,0.6111975117
10,0.6065318818
11,0.5909797823
