,score
0,0.7172413793103448
1,0.6862068965517242
2,0.6517241379310345
3,0.6310344827586207
4,0.6275862068965518
5,0.6275862068965518
6,0.6862068965517242
7,0.6551724137931034
8,0.6620689655172414
9,0.6517241379310345
10,0.6413793103448275
11,0.6310344827586207
